electricity_load,temperature,hour,day,month,day_of_the_week,holiday
20484.563,-0.07,23,19,11,0,0
19242.488,-0.16,0,20,11,1,0
18156.9,-0.24,1,20,11,1,0
17524.913,-0.28,2,20,11,1,0
17252.9,-0.31,3,20,11,1,0
17193.075,-0.31,4,20,11,1,0
17557.163,-0.31,5,20,11,1,0
18584.763,-0.3,6,20,11,1,0
21126.988,-0.27,7,20,11,1,0
22929.425,0.0,8,20,11,1,0
23999.363,0.5,9,20,11,1,0
24379.463,1.3,10,20,11,1,0
24222.088,1.63,11,20,11,1,0
24513.95,1.7,12,20,11,1,0
24572.975,1.65,13,20,11,1,0
24801.125,1.39,14,20,11,1,0
24520.363,0.94,15,20,11,1,0
24449.8,0.63,16,20,11,1,0
25421.825,0.46,17,20,11,1,0
25452.575,0.3,18,20,11,1,0
25074.788,0.22,19,20,11,1,0
24893.775,0.23,20,20,11,1,0
24238.013,0.17,21,20,11,1,0
22602.663,0.1,22,20,11,1,0
21099.213,0.03,23,20,11,1,0
19767.288,-0.03,0,21,11,2,0
18583.025,-0.08,1,21,11,2,0
17938.538,-0.18,2,21,11,2,0
17637.113,-0.23,3,21,11,2,0
17689.05,-0.27,4,21,11,2,0
18053.125,-0.28,5,21,11,2,0
18860.313,-0.3,6,21,11,2,0
21543.288,-0.33,7,21,11,2,0
23339.763,-0.24,8,21,11,2,0
24434.988,-0.09,9,21,11,2,0
24850.15,0.07,10,21,11,2,0
24733.063,0.17,11,21,11,2,0
25058.538,0.2,12,21,11,2,0
25042.05,0.17,13,21,11,2,0
25177.288,0.03,14,21,11,2,0
24903.288,-0.05,15,21,11,2,0
24988.388,-0.18,16,21,11,2,0
25738.8,-0.2,17,21,11,2,0
25527.838,-0.2,18,21,11,2,0
25114.475,-0.22,19,21,11,2,0
24963.813,-0.24,20,21,11,2,0
24276.563,-0.27,21,21,11,2,0
22672.413,-0.4,22,21,11,2,0
21062.813,-0.47,23,21,11,2,0
19705.5,-0.6,0,22,11,3,0
18723.813,-0.69,1,22,11,3,0
18195.263,-0.73,2,22,11,3,0
17949.475,-0.74,3,22,11,3,0
17995.288,-0.8,4,22,11,3,0
18210.963,-0.79,5,22,11,3,0
18973.85,-0.8,6,22,11,3,0
21783.5,-0.58,7,22,11,3,0
23622.063,-0.44,8,22,11,3,0
24607.213,-0.2,9,22,11,3,0
24950.15,0.12,10,22,11,3,0
24932.963,0.28,11,22,11,3,0
25277.0,0.3,12,22,11,3,0
25325.338,0.28,13,22,11,3,0
25500.875,0.15,14,22,11,3,0
25351.7,-0.02,15,22,11,3,0
25387.225,-0.12,16,22,11,3,0
26002.288,-0.28,17,22,11,3,0
25963.263,-0.3,18,22,11,3,0
25540.175,-0.38,19,22,11,3,0
25239.388,-0.4,20,22,11,3,0
24593.863,-0.45,21,22,11,3,0
23012.625,-0.46,22,22,11,3,0
21280.9,-0.39,23,22,11,3,0
19962.513,-0.33,0,23,11,4,0
18839.438,-0.36,1,23,11,4,0
18332.875,-0.3,2,23,11,4,0
18000.563,-0.18,3,23,11,4,0
18049.075,-0.03,4,23,11,4,0
18395.475,0.02,5,23,11,4,0
19198.575,0.0,6,23,11,4,0
21990.063,0.15,7,23,11,4,0
23871.613,0.56,8,23,11,4,0
24769.3,1.0,9,23,11,4,0
25138.25,1.28,10,23,11,4,0
25164.738,1.53,11,23,11,4,0
25458.163,1.7,12,23,11,4,0
25497.95,1.79,13,23,11,4,0
25480.138,1.82,14,23,11,4,0
25160.663,1.51,15,23,11,4,0
25118.388,1.06,16,23,11,4,0
25876.988,0.55,17,23,11,4,0
25611.175,0.5,18,23,11,4,0
25143.013,0.59,19,23,11,4,0
24973.05,0.68,20,23,11,4,0
24282.663,0.77,21,23,11,4,0
22775.938,0.83,22,23,11,4,0
21144.225,0.8,23,23,11,4,0
19825.525,0.77,0,24,11,5,0
18750.188,0.73,1,24,11,5,0
18093.163,0.52,2,24,11,5,0
17656.013,0.36,3,24,11,5,0
17661.138,0.31,4,24,11,5,0
17652.625,0.13,5,24,11,5,0
17914.488,0.1,6,24,11,5,0
19149.163,0.56,7,24,11,5,0
20142.4,1.36,8,24,11,5,0
21382.65,2.67,9,24,11,5,0
22282.488,3.89,10,24,11,5,0
22672.063,4.41,11,24,11,5,0
22888.188,4.7,12,24,11,5,0
22660.263,4.74,13,24,11,5,0
22441.45,4.82,14,24,11,5,0
21823.35,4.64,15,24,11,5,0
21956.188,4.3,16,24,11,5,0
22648.088,4.19,17,24,11,5,0
22462.713,4.1,18,24,11,5,0
21944.188,4.02,19,24,11,5,0
21683.475,3.85,20,24,11,5,0
20924.925,3.69,21,24,11,5,0
19807.175,3.54,22,24,11,5,0
18735.138,3.42,23,24,11,5,0
17620.838,3.3,0,25,11,6,0
16674.45,3.38,1,25,11,6,0
16046.325,3.52,2,25,11,6,0
15766.888,3.46,3,25,11,6,0
15601.213,3.4,4,25,11,6,0
15623.05,3.24,5,25,11,6,0
15729.438,3.3,6,25,11,6,0
16189.925,3.48,7,25,11,6,0
16406.725,3.99,8,25,11,6,0
17296.038,4.66,9,25,11,6,0
18306.688,5.32,10,25,11,6,0
18834.975,5.79,11,25,11,6,0
19261.438,5.9,12,25,11,6,0
19327.575,5.74,13,25,11,6,0
19477.013,5.62,14,25,11,6,0
19264.95,5.41,15,25,11,6,0
19261.438,4.67,16,25,11,6,0
20246.85,4.34,17,25,11,6,0
20422.213,4.1,18,25,11,6,0
20449.9,3.9,19,25,11,6,0
20469.1,3.74,20,25,11,6,0
19976.363,3.66,21,25,11,6,0
18950.275,3.66,22,25,11,6,0
18237.55,3.66,23,25,11,6,0
17181.138,3.42,0,26,11,0,0
16400.4,3.17,1,26,11,0,0
16010.463,3.03,2,26,11,0,0
15757.15,2.88,3,26,11,0,0
15855.625,2.72,4,26,11,0,0
16284.8,2.52,5,26,11,0,0
17499.1,2.3,6,26,11,0,0
20781.238,2.2,7,26,11,0,0
22920.763,2.0,8,26,11,0,0
24215.213,2.09,9,26,11,0,0
24655.663,2.35,10,26,11,0,0
24612.238,2.32,11,26,11,0,0
25034.05,2.2,12,26,11,0,0
25106.288,1.93,13,26,11,0,0
25177.963,1.53,14,26,11,0,0
25001.525,1.17,15,26,11,0,0
25209.7,0.71,16,26,11,0,0
25803.875,0.29,17,26,11,0,0
25687.238,0.0,18,26,11,0,0
25127.25,-0.29,19,26,11,0,0
24985.175,-0.59,20,26,11,0,0
24251.175,-0.87,21,26,11,0,0
22692.675,-1.15,22,26,11,0,0
21080.213,-1.41,23,26,11,0,0
19770.325,-1.8,0,27,11,1,0
18666.3,-2.08,1,27,11,1,0
18101.375,-2.29,2,27,11,1,0
17777.713,-2.49,3,27,11,1,0
17891.325,-2.67,4,27,11,1,0
18115.938,-2.83,5,27,11,1,0
18969.063,-2.9,6,27,11,1,0
21924.45,-2.9,7,27,11,1,0
23796.925,-2.53,8,27,11,1,0
24670.35,-2.05,9,27,11,1,0
25000.813,-1.35,10,27,11,1,0
24770.238,-0.81,11,27,11,1,0
24970.163,-0.6,12,27,11,1,0
24959.7,-0.81,13,27,11,1,0
25084.713,-1.14,14,27,11,1,0
24798.675,-1.6,15,27,11,1,0
25126.438,-1.95,16,27,11,1,0
25962.0,-2.15,17,27,11,1,0
25823.875,-2.1,18,27,11,1,0
25385.1,-2.27,19,27,11,1,0
25256.15,-2.33,20,27,11,1,0
24571.825,-2.51,21,27,11,1,0
22940.588,-2.76,22,27,11,1,0
21414.638,-2.78,23,27,11,1,0
19997.713,-2.83,0,28,11,2,0
18920.125,-2.88,1,28,11,2,0
18356.4,-2.97,2,28,11,2,0
18152.375,-3.03,3,28,11,2,0
18076.85,-3.05,4,28,11,2,0
18326.475,-3.25,5,28,11,2,0
19177.288,-3.2,6,28,11,2,0
21923.513,-2.96,7,28,11,2,0
23766.863,-2.62,8,28,11,2,0
24778.013,-1.92,9,28,11,2,0
24891.175,-1.52,10,28,11,2,0
24729.988,-1.1,11,28,11,2,0
24925.125,-1.0,12,28,11,2,0
24919.638,-1.11,13,28,11,2,0
25110.6,-1.6,14,28,11,2,0
24762.0,-2.21,15,28,11,2,0
24923.25,-3.09,16,28,11,2,0
25865.038,-3.47,17,28,11,2,0
25689.963,-3.7,18,28,11,2,0
25386.525,-3.95,19,28,11,2,0
25312.05,-4.33,20,28,11,2,0
24451.275,-4.66,21,28,11,2,0
22928.038,-4.93,22,28,11,2,0
21319.138,-5.14,23,28,11,2,0
20204.438,-5.6,0,29,11,3,0
19049.563,-5.82,1,29,11,3,0
18508.113,-6.07,2,29,11,3,0
18151.863,-6.26,3,29,11,3,0
18174.725,-6.41,4,29,11,3,0
18449.563,-6.37,5,29,11,3,0
19295.8,-6.5,6,29,11,3,0
22030.038,-6.2,7,29,11,3,0
23912.488,-5.48,8,29,11,3,0
24786.85,-4.4,9,29,11,3,0
24844.825,-3.25,10,29,11,3,0
24789.2,-2.25,11,29,11,3,0
24834.825,-2.0,12,29,11,3,0
24898.538,-2.28,13,29,11,3,0
25119.788,-2.73,14,29,11,3,0
24834.925,-3.43,15,29,11,3,0
25013.125,-4.17,16,29,11,3,0
26112.863,-4.67,17,29,11,3,0
26038.1,-5.1,18,29,11,3,0
25627.438,-5.37,19,29,11,3,0
25355.95,-5.67,20,29,11,3,0
24630.075,-5.94,21,29,11,3,0
23218.85,-6.15,22,29,11,3,0
21742.988,-6.4,23,29,11,3,0
20416.163,-6.51,0,30,11,4,0
19302.9,-6.69,1,30,11,4,0
18647.038,-6.88,2,30,11,4,0
18340.625,-7.12,3,30,11,4,0
18410.938,-7.3,4,30,11,4,0
18693.675,-7.41,5,30,11,4,0
19639.325,-7.5,6,30,11,4,0
22345.0,-7.1,7,30,11,4,0
23934.05,-6.08,8,30,11,4,0
24628.513,-4.71,9,30,11,4,0
24935.338,-3.27,10,30,11,4,0
24692.15,-2.33,11,30,11,4,0
24846.7,-2.2,12,30,11,4,0
24833.875,-2.69,13,30,11,4,0
25033.138,-3.38,14,30,11,4,0
24773.838,-4.31,15,30,11,4,0
25032.8,-5.07,16,30,11,4,0
25947.05,-5.94,17,30,11,4,0
25929.963,-6.7,18,30,11,4,0
25275.75,-7.4,19,30,11,4,0
25056.863,-8.05,20,30,11,4,0
24284.425,-8.69,21,30,11,4,0
22869.963,-9.14,22,30,11,4,0
21466.863,-9.53,23,30,11,4,0
20155.038,-10.1,0,1,12,5,0
19158.0,-10.65,1,1,12,5,0
18558.875,-11.02,2,1,12,5,0
18072.925,-11.1,3,1,12,5,0
17957.888,-11.45,4,1,12,5,0
18149.75,-11.75,5,1,12,5,0
18449.35,-11.85,6,1,12,5,0
19423.963,-11.35,7,1,12,5,0
20345.3,-10.11,8,1,12,5,0
21567.888,-8.24,9,1,12,5,0
22427.375,-6.58,10,1,12,5,0
22724.7,-5.06,11,1,12,5,0
22861.038,-4.3,12,1,12,5,0
22796.125,-4.24,13,1,12,5,0
22611.463,-4.38,14,1,12,5,0
22066.088,-4.43,15,1,12,5,0
22210.563,-4.31,16,1,12,5,0
23025.813,-4.72,17,1,12,5,0
22759.813,-4.8,18,1,12,5,0
22445.225,-4.81,19,1,12,5,0
22129.65,-4.76,20,1,12,5,0
21453.338,-4.64,21,1,12,5,0
20195.038,-4.47,22,1,12,5,0
19206.425,-4.35,23,1,12,5,0
18044.563,-4.05,0,2,12,6,0
16979.475,-3.68,1,2,12,6,0
16269.925,-3.48,2,2,12,6,0
15889.938,-3.38,3,2,12,6,0
15797.55,-3.13,4,2,12,6,0
15770.325,-2.72,5,2,12,6,0
15946.775,-2.45,6,2,12,6,0
16564.188,-1.88,7,2,12,6,0
16871.0,-0.98,8,2,12,6,0
17778.738,-0.24,9,2,12,6,0
18848.625,0.56,10,2,12,6,0
19328.375,1.44,11,2,12,6,0
19521.85,1.85,12,2,12,6,0
19683.138,1.88,13,2,12,6,0
19664.513,1.59,14,2,12,6,0
19472.75,1.04,15,2,12,6,0
19700.15,0.58,16,2,12,6,0
20750.075,0.18,17,2,12,6,0
20827.663,0.1,18,2,12,6,0
20827.9,0.2,19,2,12,6,0
20859.038,0.34,20,2,12,6,0
20310.725,0.52,21,2,12,6,0
19333.575,0.68,22,2,12,6,0
18632.25,0.86,23,2,12,6,0
17546.338,1.07,0,3,12,0,0
16680.5,1.29,1,3,12,0,0
16249.9,1.53,2,3,12,0,0
16087.325,1.71,3,3,12,0,0
16159.225,1.9,4,3,12,0,0
16603.1,2.17,5,3,12,0,0
17590.95,2.45,6,3,12,0,0
20849.663,2.91,7,3,12,0,0
22915.038,3.52,8,3,12,0,0
24061.063,4.11,9,3,12,0,0
24561.025,4.66,10,3,12,0,0
24415.038,5.07,11,3,12,0,0
24683.538,5.35,12,3,12,0,0
24826.638,5.46,13,3,12,0,0
24975.2,5.47,14,3,12,0,0
24582.3,5.14,15,3,12,0,0
24757.575,4.78,16,3,12,0,0
25384.025,4.64,17,3,12,0,0
25108.388,4.55,18,3,12,0,0
24676.963,4.58,19,3,12,0,0
24483.438,4.61,20,3,12,0,0
23804.313,4.53,21,3,12,0,0
22276.9,4.55,22,3,12,0,0
20792.963,4.58,23,3,12,0,0
19313.888,4.65,0,4,12,1,0
18219.575,4.76,1,4,12,1,0
17511.138,4.78,2,4,12,1,0
17309.438,4.89,3,4,12,1,0
17392.875,5.04,4,4,12,1,0
17764.213,5.14,5,4,12,1,0
18536.013,5.2,6,4,12,1,0
21109.825,5.3,7,4,12,1,0
22890.825,5.57,8,4,12,1,0
23646.6,6.03,9,4,12,1,0
23980.388,6.31,10,4,12,1,0
24003.275,6.44,11,4,12,1,0
24184.375,6.4,12,4,12,1,0
24200.0,6.21,13,4,12,1,0
24376.125,5.86,14,4,12,1,0
24031.388,5.5,15,4,12,1,0
24114.45,5.08,16,4,12,1,0
24763.363,4.5,17,4,12,1,0
24532.025,4.05,18,4,12,1,0
24168.263,3.7,19,4,12,1,0
24022.838,3.28,20,4,12,1,0
23309.363,2.9,21,4,12,1,0
21872.413,2.56,22,4,12,1,0
20368.988,2.24,23,4,12,1,0
19019.038,1.92,0,5,12,2,0
18086.725,1.57,1,5,12,2,0
17467.213,1.25,2,5,12,2,0
17202.588,1.01,3,5,12,2,0
17257.125,0.72,4,5,12,2,0
17588.213,0.45,5,5,12,2,0
18528.875,0.2,6,5,12,2,0
21380.925,0.26,7,5,12,2,0
23252.438,0.76,8,5,12,2,0
24202.075,1.51,9,5,12,2,0
24499.85,2.17,10,5,12,2,0
24357.163,2.62,11,5,12,2,0
24482.138,2.7,12,5,12,2,0
24536.225,2.24,13,5,12,2,0
24609.388,1.58,14,5,12,2,0
24356.088,0.78,15,5,12,2,0
24622.988,0.16,16,5,12,2,0
25599.225,-0.42,17,5,12,2,0
25565.675,-0.8,18,5,12,2,0
25081.675,-1.1,19,5,12,2,0
24935.888,-1.41,20,5,12,2,0
24283.6,-1.68,21,5,12,2,0
22792.925,-1.86,22,5,12,2,0
21095.525,-2.11,23,5,12,2,0
19776.288,-2.31,0,6,12,3,0
18812.538,-2.53,1,6,12,3,0
18174.813,-2.76,2,6,12,3,0
17911.9,-2.9,3,6,12,3,0
18083.213,-3.03,4,6,12,3,0
18371.213,-3.14,5,6,12,3,0
19220.363,-3.25,6,6,12,3,0
21950.113,-3.1,7,6,12,3,0
23885.85,-2.46,8,6,12,3,0
24629.188,-1.32,9,6,12,3,0
24884.863,-0.18,10,6,12,3,0
24755.1,0.48,11,6,12,3,0
25052.325,0.7,12,6,12,3,0
25070.225,0.75,13,6,12,3,0
25227.613,0.78,14,6,12,3,0
25031.85,0.68,15,6,12,3,0
25298.638,0.48,16,6,12,3,0
26001.425,0.04,17,6,12,3,0
25661.325,0.0,18,6,12,3,0
25101.938,0.04,19,6,12,3,0
24945.238,0.07,20,6,12,3,0
24255.1,0.11,21,6,12,3,0
22615.075,0.14,22,6,12,3,0
21052.188,0.14,23,6,12,3,0
19773.5,0.22,0,7,12,4,0
18800.963,0.44,1,7,12,4,0
18163.7,0.54,2,7,12,4,0
17827.85,0.66,3,7,12,4,0
17883.85,0.82,4,7,12,4,0
18166.763,1.09,5,7,12,4,0
19056.513,1.3,6,7,12,4,0
21623.888,1.65,7,7,12,4,0
23688.738,2.34,8,7,12,4,0
24422.813,3.34,9,7,12,4,0
24724.863,3.9,10,7,12,4,0
24742.813,4.28,11,7,12,4,0
25007.525,4.55,12,7,12,4,0
25078.575,4.69,13,7,12,4,0
25083.413,4.65,14,7,12,4,0
24766.413,4.3,15,7,12,4,0
24857.525,4.04,16,7,12,4,0
25499.75,4.03,17,7,12,4,0
25142.763,3.95,18,7,12,4,0
24588.825,3.96,19,7,12,4,0
24343.613,3.98,20,7,12,4,0
23630.713,3.94,21,7,12,4,0
22239.588,3.85,22,7,12,4,0
20823.488,3.69,23,7,12,4,0
19526.35,3.83,0,8,12,5,0
18347.988,3.92,1,8,12,5,0
17659.413,4.05,2,8,12,5,0
17213.563,4.29,3,8,12,5,0
17189.538,4.4,4,8,12,5,0
17247.413,4.35,5,8,12,5,0
17413.988,4.25,6,8,12,5,0
18528.5,4.3,7,8,12,5,0
19447.0,4.54,8,8,12,5,0
20476.413,4.94,9,8,12,5,0
21456.138,5.48,10,8,12,5,0
21936.288,5.9,11,8,12,5,0
22012.3,6.05,12,8,12,5,0
21762.513,5.86,13,8,12,5,0
21603.3,5.4,14,8,12,5,0
21086.875,4.95,15,8,12,5,0
21275.25,4.22,16,8,12,5,0
22239.1,3.64,17,8,12,5,0
22140.113,3.3,18,8,12,5,0
21697.488,3.14,19,8,12,5,0
21405.25,3.03,20,8,12,5,0
20661.438,3.02,21,8,12,5,0
19492.638,2.94,22,8,12,5,0
18414.825,2.76,23,8,12,5,0
17377.663,2.62,0,9,12,6,0
16361.825,2.58,1,9,12,6,0
15702.875,2.41,2,9,12,6,0
15339.7,2.28,3,9,12,6,0
15293.863,2.28,4,9,12,6,0
15084.475,2.37,5,9,12,6,0
15204.5,2.5,6,9,12,6,0
15775.0,2.74,7,9,12,6,0
15927.45,3.39,8,9,12,6,0
16695.475,3.81,9,9,12,6,0
17810.638,4.18,10,9,12,6,0
18470.625,4.65,11,9,12,6,0
18869.663,4.76,12,9,12,6,0
19045.025,4.7,13,9,12,6,0
19316.65,4.75,14,9,12,6,0
18974.913,4.63,15,9,12,6,0
18936.963,4.49,16,9,12,6,0
19691.563,4.54,17,9,12,6,0
19896.4,4.5,18,9,12,6,0
19900.013,4.41,19,9,12,6,0
19868.613,4.32,20,9,12,6,0
19543.75,4.35,21,9,12,6,0
18700.95,4.35,22,9,12,6,0
17980.763,4.2,23,9,12,6,0
16946.288,4.11,0,10,12,0,0
16079.738,3.94,1,10,12,0,0
15691.763,3.76,2,10,12,0,0
15563.263,3.68,3,10,12,0,0
15645.4,3.58,4,10,12,0,0
16078.925,3.46,5,10,12,0,0
17149.775,3.35,6,10,12,0,0
20560.463,3.32,7,10,12,0,0
22827.088,3.45,8,10,12,0,0
23752.725,3.54,9,10,12,0,0
24202.625,3.67,10,10,12,0,0
24134.475,3.68,11,10,12,0,0
24441.888,3.6,12,10,12,0,0
24509.688,3.36,13,10,12,0,0
24791.688,3.04,14,10,12,0,0
24432.6,2.64,15,10,12,0,0
24597.313,2.3,16,10,12,0,0
25407.425,1.92,17,10,12,0,0
25271.6,1.6,18,10,12,0,0
24912.125,1.4,19,10,12,0,0
24614.875,1.26,20,10,12,0,0
24052.925,1.14,21,10,12,0,0
22512.863,0.98,22,10,12,0,0
20876.25,0.83,23,10,12,0,0
19518.488,0.7,0,11,12,1,0
18398.15,0.59,1,11,12,1,0
17822.938,0.5,2,11,12,1,0
17580.95,0.44,3,11,12,1,0
17712.2,0.41,4,11,12,1,0
18052.7,0.42,5,11,12,1,0
18795.0,0.35,6,11,12,1,0
21553.025,0.48,7,11,12,1,0
23583.138,0.83,8,11,12,1,0
24362.588,1.26,9,11,12,1,0
24640.463,1.53,10,11,12,1,0
24496.95,1.9,11,11,12,1,0
24762.325,1.95,12,11,12,1,0
24938.075,1.81,13,11,12,1,0
25164.425,1.62,14,11,12,1,0
24807.238,1.3,15,11,12,1,0
24966.25,0.86,16,11,12,1,0
25711.863,0.6,17,11,12,1,0
25501.05,0.4,18,11,12,1,0
25085.075,0.38,19,11,12,1,0
24986.463,0.32,20,11,12,1,0
24318.425,0.16,21,11,12,1,0
22725.05,0.09,22,11,12,1,0
21314.55,0.02,23,11,12,1,0
19933.425,-0.04,0,12,12,2,0
18721.975,-0.13,1,12,12,2,0
18210.7,-0.19,2,12,12,2,0
17816.65,-0.26,3,12,12,2,0
17858.238,-0.31,4,12,12,2,0
18164.65,-0.29,5,12,12,2,0
18980.463,-0.25,6,12,12,2,0
21713.225,-0.2,7,12,12,2,0
23702.888,-0.06,8,12,12,2,0
24565.875,0.21,9,12,12,2,0
24847.113,0.4,10,12,12,2,0
24757.313,0.61,11,12,12,2,0
25071.325,0.65,12,12,12,2,0
25107.563,0.55,13,12,12,2,0
25276.188,0.38,14,12,12,2,0
24963.188,0.26,15,12,12,2,0
25161.025,0.12,16,12,12,2,0
25992.888,-0.09,17,12,12,2,0
25779.588,-0.2,18,12,12,2,0
25227.713,-0.3,19,12,12,2,0
25159.038,-0.4,20,12,12,2,0
24395.638,-0.42,21,12,12,2,0
22886.325,-0.46,22,12,12,2,0
21346.3,-0.48,23,12,12,2,0
19935.5,-0.45,0,13,12,3,0
18849.463,-0.45,1,13,12,3,0
18295.388,-0.4,2,13,12,3,0
17903.088,-0.38,3,13,12,3,0
18056.363,-0.31,4,13,12,3,0
18347.038,-0.34,5,13,12,3,0
19148.05,-0.4,6,13,12,3,0
21870.575,-0.5,7,13,12,3,0
23995.6,-0.55,8,13,12,3,0
24829.163,-0.56,9,13,12,3,0
25275.85,-0.48,10,13,12,3,0
25193.938,-0.38,11,13,12,3,0
25491.113,-0.25,12,13,12,3,0
25561.538,-0.33,13,13,12,3,0
25670.7,-0.42,14,13,12,3,0
25407.663,-0.52,15,13,12,3,0
25529.3,-0.6,16,13,12,3,0
26100.238,-0.69,17,13,12,3,0
25845.55,-0.8,18,13,12,3,0
25409.525,-0.84,19,13,12,3,0
25326.913,-0.87,20,13,12,3,0
24561.675,-0.94,21,13,12,3,0
23079.138,-0.99,22,13,12,3,0
21488.138,-1.03,23,13,12,3,0
20159.588,-1.08,0,14,12,4,0
19070.2,-1.06,1,14,12,4,0
18441.35,-1.1,2,14,12,4,0
18115.188,-1.17,3,14,12,4,0
18151.363,-1.21,4,14,12,4,0
18477.613,-1.29,5,14,12,4,0
19326.75,-1.35,6,14,12,4,0
22102.838,-1.32,7,14,12,4,0
24155.925,-1.23,8,14,12,4,0
24920.038,-1.06,9,14,12,4,0
25323.075,-0.91,10,14,12,4,0
25352.988,-0.77,11,14,12,4,0
25770.888,-0.7,12,14,12,4,0
25795.325,-0.71,13,14,12,4,0
25883.85,-0.78,14,14,12,4,0
25511.263,-0.93,15,14,12,4,0
25506.063,-1.06,16,14,12,4,0
26121.938,-1.1,17,14,12,4,0
25822.975,-1.1,18,14,12,4,0
25353.563,-1.08,19,14,12,4,0
25087.075,-1.12,20,14,12,4,0
24413.638,-1.12,21,14,12,4,0
22990.575,-1.14,22,14,12,4,0
21521.963,-1.12,23,14,12,4,0
20199.7,-1.17,0,15,12,5,0
19028.175,-1.25,1,15,12,5,0
18328.925,-1.28,2,15,12,5,0
18003.638,-1.27,3,15,12,5,0
17883.138,-1.28,4,15,12,5,0
18031.575,-1.32,5,15,12,5,0
18190.738,-1.3,6,15,12,5,0
19340.7,-1.25,7,15,12,5,0
20371.038,-1.1,8,15,12,5,0
21467.163,-0.93,9,15,12,5,0
22445.75,-0.84,10,15,12,5,0
22799.338,-0.82,11,15,12,5,0
22984.8,-0.8,12,15,12,5,0
22855.175,-0.87,13,15,12,5,0
22831.025,-1.0,14,15,12,5,0
22228.163,-1.21,15,15,12,5,0
22329.038,-1.38,16,15,12,5,0
23181.425,-1.55,17,15,12,5,0
22909.85,-1.7,18,15,12,5,0
22542.375,-1.8,19,15,12,5,0
22212.738,-1.87,20,15,12,5,0
21656.863,-1.95,21,15,12,5,0
20655.438,-2.02,22,15,12,5,0
19686.3,-2.12,23,15,12,5,0
18343.675,-2.17,0,16,12,6,0
17247.913,-2.2,1,16,12,6,0
16559.288,-2.2,2,16,12,6,0
16152.638,-2.2,3,16,12,6,0
16000.825,-2.26,4,16,12,6,0
16068.05,-2.3,5,16,12,6,0
16285.05,-2.35,6,16,12,6,0
16816.813,-2.28,7,16,12,6,0
17215.613,-2.09,8,16,12,6,0
17925.813,-1.83,9,16,12,6,0
19130.325,-1.66,10,16,12,6,0
19760.65,-1.45,11,16,12,6,0
19902.8,-1.3,12,16,12,6,0
20231.425,-1.54,13,16,12,6,0
20361.113,-1.77,14,16,12,6,0
20061.925,-1.94,15,16,12,6,0
20218.525,-2.17,16,16,12,6,0
21219.75,-2.3,17,16,12,6,0
21283.55,-2.45,18,16,12,6,0
21366.563,-2.64,19,16,12,6,0
21426.95,-2.8,20,16,12,6,0
21018.363,-2.9,21,16,12,6,0
20164.863,-2.92,22,16,12,6,0
19218.275,-3.02,23,16,12,6,0
18248.988,-3.24,0,17,12,0,0
17418.263,-3.26,1,17,12,0,0
16924.088,-3.35,2,17,12,0,0
16730.513,-3.39,3,17,12,0,0
16872.188,-3.4,4,17,12,0,0
17259.388,-3.38,5,17,12,0,0
18226.913,-3.45,6,17,12,0,0
21515.6,-3.36,7,17,12,0,0
23827.975,-3.03,8,17,12,0,0
24872.263,-2.58,9,17,12,0,0
25333.7,-2.06,10,17,12,0,0
25298.425,-1.78,11,17,12,0,0
25490.238,-1.7,12,17,12,0,0
25537.038,-1.75,13,17,12,0,0
25576.213,-1.9,14,17,12,0,0
25252.5,-2.01,15,17,12,0,0
25396.625,-2.3,16,17,12,0,0
26084.588,-2.51,17,17,12,0,0
25979.313,-2.5,18,17,12,0,0
25544.563,-2.5,19,17,12,0,0
25389.063,-2.58,20,17,12,0,0
24626.825,-2.6,21,17,12,0,0
23183.925,-2.52,22,17,12,0,0
21462.65,-2.46,23,17,12,0,0
20121.988,-2.53,0,18,12,1,0
18977.4,-2.51,1,18,12,1,0
18374.188,-2.42,2,18,12,1,0
17990.163,-2.36,3,18,12,1,0
18035.55,-2.27,4,18,12,1,0
18301.688,-2.19,5,18,12,1,0
19082.725,-2.1,6,18,12,1,0
21911.225,-1.9,7,18,12,1,0
24042.513,-1.61,8,18,12,1,0
24650.438,-1.17,9,18,12,1,0
24959.35,-0.64,10,18,12,1,0
24770.663,-0.16,11,18,12,1,0
25025.35,-0.05,12,18,12,1,0
25107.625,-0.23,13,18,12,1,0
25419.0,-0.38,14,18,12,1,0
25125.325,-0.76,15,18,12,1,0
25152.125,-1.02,16,18,12,1,0
25863.225,-1.36,17,18,12,1,0
25732.275,-1.55,18,18,12,1,0
25171.588,-1.69,19,18,12,1,0
25147.875,-1.83,20,18,12,1,0
24400.963,-2.37,21,18,12,1,0
22921.413,-2.54,22,18,12,1,0
21300.6,-2.7,23,18,12,1,0
19933.613,-2.83,0,19,12,2,0
18844.613,-2.97,1,19,12,2,0
18228.963,-3.02,2,19,12,2,0
17821.625,-3.24,3,19,12,2,0
17822.05,-3.46,4,19,12,2,0
18096.575,-3.46,5,19,12,2,0
18942.25,-3.4,6,19,12,2,0
21812.363,-3.35,7,19,12,2,0
23886.938,-3.24,8,19,12,2,0
24615.013,-3.16,9,19,12,2,0
25027.313,-2.68,10,19,12,2,0
24893.563,-2.53,11,19,12,2,0
25045.063,-2.45,12,19,12,2,0
25072.163,-2.62,13,19,12,2,0
25205.788,-3.04,14,19,12,2,0
24899.625,-3.33,15,19,12,2,0
25157.675,-3.68,16,19,12,2,0
25972.638,-3.86,17,19,12,2,0
